1170,3.62,1
1080,3.47,0
940,3.23,0
1010,3.07,0
1440,3.64,1
1120,2.29,0
1130,3.99,0
1210,3.16,0
1080,2.50,0
870,2.12,0
1210,3.53,1
1240,3.95,0
1360,3.57,0
1320,3.15,0
1230,3.78,1
1220,3.54,0
1070,3.25,0
1340,3.77,1
720,2.26,0
1400,3.70,0
1120,3.01,0
1440,3.94,1
920,2.08,0
1170,3.39,1
1160,3.81,0
1270,3.72,1
1440,3.49,0
1000,3.61,0
1110,3.36,0
870,2.90,0
960,2.63,0
1220,2.85,0
1130,3.32,0
1370,3.26,0
1230,3.18,0
1210,2.96,0
1270,3.63,0
1040,3.92,0
1320,3.00,0
1200,3.76,1
790,2.50,0
1300,3.88,1
1210,3.69,1
880,4.00,0
1150,3.55,0
1380,3.24,0
1460,3.94,0
1150,3.32,0
1050,3.32,0
1240,3.12,1
1260,3.89,0
1560,3.77,1
920,2.97,0
1290,2.79,0
650,2.11,0
1320,3.67,0
1020,3.70,0
1200,3.87,0
910,2.77,0
1200,3.30,0
1090,3.87,0
1120,3.54,0
950,2.50,0
1010,2.67,0
1410,4.00,1
1230,3.24,0
720,2.90,0
1210,3.35,1
1550,4.00,1
890,4.00,0
1350,3.89,1
1290,3.77,0
1070,2.30,0
1140,2.93,0
1320,3.28,1
1340,3.14,0
700,3.07,0
970,2.88,0
1250,3.67,0
1270,3.57,1
1320,3.95,1
1100,3.29,0
970,3.21,0
1120,2.80,0
1270,3.52,0
850,2.90,0
640,2.35,0
720,2.77,0
1270,3.46,0
1090,2.91,0
1180,3.42,0
690,2.15,0
950,3.01,0
1400,3.30,0
1410,3.85,1
1460,3.74,1
1390,3.85,1
860,2.76,0
1180,3.54,1
1360,3.62,1
1210,3.98,1
1150,3.47,0
1010,2.58,0
1280,3.69,1
1500,4.01,0
1090,2.41,0
1350,3.51,0
1340,3.95,1
1160,2.15,0
1270,4.00,0
1320,3.78,0
1400,3.62,0
1200,3.07,0
1020,3.36,0
1180,2.89,0
1600,3.99,1
1170,3.32,1
1190,3.16,0
1030,3.25,0
1120,3.71,0
1130,3.39,0
1290,3.05,0
1250,4.00,0
1240,3.12,0
1410,3.72,1
1390,3.99,1
1350,3.93,0
1250,3.99,1
1480,3.73,1
1340,3.86,0
760,2.50,0
1300,3.98,1
1250,3.74,0
1410,3.82,1
1230,3.70,0
1140,3.73,0
1160,3.72,0
800,3.81,0
1140,3.79,0
940,2.35,0
1240,3.11,0
1030,3.31,0
1150,3.55,1
1170,3.31,0
1160,3.38,1
1540,3.88,0
1290,3.57,0
1060,3.49,0
1170,3.25,0
940,2.82,0
1310,3.58,0
1290,3.05,0
890,2.99,0
1070,2.15,0
1250,3.80,1
1350,3.36,0
1100,3.23,0
1480,3.89,0
1330,3.62,0
1090,3.72,0
1090,2.60,0
1390,3.40,0
1000,3.17,0
1280,3.18,0
1490,3.13,0
890,3.24,0
1020,3.58,0
1230,3.70,1
1510,3.98,1
1230,3.54,1
1000,3.81,0
1260,3.95,0
950,2.90,0
1510,3.77,1
1430,3.78,1
1340,3.74,1
980,2.78,0
1170,3.53,0
1100,2.66,0
1420,3.77,0
